0.000555,0.998951,0.000493
0.005065,0.993874,0.00106
0.014754,0.984073,0.001173
0.014439,0.984619,0.000942
0.001119,0.99832,0.00056
0.020868,0.977299,0.001833
0.001267,0.99754,0.001193
0.000398,0.999016,0.000586
0.031695,0.966771,0.001534
0.00346,0.995527,0.001012
0.000113,0.999368,0.000519
0.039394,0.959372,0.001235
0.01086,0.987282,0.001857
0.12506,0.874146,0.000795
0.004787,0.994395,0.000818
0.003451,0.995363,0.001187
0.00021,0.998411,0.001379
0.057249,0.941107,0.001644
0.05423,0.944768,0.001001
0.000557,0.998901,0.000542
0.488334,0.51049,0.001176
0.02072,0.977818,0.001461
0.003486,0.995599,0.000914
0.085587,0.912452,0.001961
0.048954,0.950231,0.000814
0.011868,0.987339,0.000792
0.016326,0.982601,0.001074
0.000216,0.998892,0.000893
0.079222,0.919575,0.001203
0.099182,0.89947,0.001349
0.000846,0.998646,0.000508
0.079607,0.919014,0.001379
0.027772,0.971138,0.00109
0.019704,0.979144,0.001152
0.051806,0.946455,0.001738
0.038887,0.960152,0.00096
0.068121,0.930857,0.001022
0.072439,0.926246,0.001315
0.00022,0.9987,0.001079
0.002887,0.9961,0.001013
0.04748,0.951708,0.000811
0.384102,0.615079,0.000819
0.130167,0.868209,0.001624
0.010528,0.988285,0.001187
0.004274,0.994593,0.001132
0.041225,0.957527,0.001249
0.050499,0.948379,0.001121
0.024957,0.974285,0.000757
0.002525,0.996463,0.001012
0.002888,0.995221,0.001891
0.080237,0.917878,0.001885
0.000131,0.999388,0.000481
0.003567,0.995545,0.000888
0.00054,0.998086,0.001374
0.001517,0.997888,0.000595
0.202412,0.796212,0.001376
0.043519,0.955245,0.001236
0.088261,0.91074,0.000999
0.041225,0.957548,0.001227
0.013421,0.985202,0.001376
0.01125,0.987272,0.001478
0.189283,0.8095,0.001217
0.000096,0.99919,0.000713
0.017731,0.981374,0.000894
0.009871,0.988694,0.001435
0.000747,0.998775,0.000479
0.004128,0.994999,0.000873
0.004675,0.993973,0.001352
0.068028,0.929976,0.001995
0.049669,0.948902,0.001429
0.175422,0.823705,0.000874
0.024938,0.973908,0.001155
0.037081,0.961538,0.001381
0.015683,0.983143,0.001175
0.038705,0.959591,0.001704
0.000312,0.998199,0.001489
0.029115,0.970124,0.000761
0.122139,0.875933,0.001928
0.056866,0.941716,0.001419
0.004064,0.99488,0.001056
0.010464,0.988197,0.001339
0.000531,0.998378,0.00109
0.042809,0.956476,0.000715
0.002885,0.996583,0.000532
0.049846,0.948475,0.001679
0.0002,0.998627,0.001173
0.006839,0.989675,0.003485
0.023288,0.974907,0.001805
0.076423,0.922265,0.001312
0.015532,0.983375,0.001092
0.028332,0.970716,0.000952
0.006408,0.992826,0.000766
0.010892,0.987923,0.001185
0.00563,0.993084,0.001286
0.124971,0.87369,0.001339
0.04166,0.956806,0.001534
0.010597,0.988203,0.0012
0.001368,0.997678,0.000955
0.002292,0.996396,0.001311
0.046736,0.951836,0.001429
0.055249,0.943352,0.001399
0.07819,0.920259,0.001552
0.004776,0.993505,0.001719
0.015807,0.983048,0.001145
0.010493,0.988182,0.001325
0.00085,0.997945,0.001205
0.006424,0.992922,0.000654
0.190105,0.808786,0.001109
0.0099,0.988787,0.001313
0.004167,0.993448,0.002385
0.003002,0.994283,0.002714
0.045944,0.952498,0.001558
0.018507,0.980473,0.00102
0.021963,0.97695,0.001086
0.005476,0.99353,0.000993
0.009222,0.989169,0.001609
0.011812,0.986661,0.001527
0.170732,0.828219,0.001049
0.017342,0.981651,0.001007
0.000184,0.999135,0.000682
0.049972,0.948736,0.001292
0.01488,0.984361,0.000759
0.007,0.992201,0.0008
0.01861,0.980217,0.001173
0.003161,0.995728,0.001111
0.000409,0.998446,0.001145
0.057519,0.941236,0.001245
0.002638,0.996497,0.000865
0.002795,0.996071,0.001134
0.014932,0.983876,0.001193
0.004776,0.994286,0.000938
0.002373,0.99657,0.001057
0.096037,0.901905,0.002057
0.000604,0.99862,0.000776
0.000143,0.999302,0.000554
0.008203,0.990549,0.001248
0.025131,0.973771,0.001098
0.036276,0.962935,0.000789
0.183876,0.814985,0.001139
0.00357,0.995426,0.001004
0.002924,0.995304,0.001773
0.025998,0.97254,0.001462
0.000534,0.997595,0.001871
0.012975,0.985181,0.001844
0.06853,0.930614,0.000856
0.038489,0.960514,0.000997
0.015132,0.983737,0.001131
0.000214,0.998728,0.001057
0.001995,0.996752,0.001253
0.029083,0.969432,0.001485
0.004399,0.994668,0.000933
0.000942,0.99782,0.001238
0.033824,0.964793,0.001383
0.072466,0.925956,0.001577
0.014794,0.98395,0.001256
0.015509,0.983069,0.001423
0.000741,0.997745,0.001515
0.001866,0.997218,0.000915
0.015483,0.983253,0.001264
0.01645,0.982703,0.000848
0.006354,0.992911,0.000736
0.073428,0.925096,0.001476
0.001354,0.997584,0.001062
0.048978,0.949495,0.001527
0.043098,0.954898,0.002004
0.002611,0.996066,0.001324
0.014384,0.984497,0.001119
0.061626,0.93712,0.001253
0.004083,0.995289,0.000628
0.01002,0.988732,0.001247
0.004879,0.993662,0.001459
0.014541,0.983016,0.002443
0.006369,0.992324,0.001306
0.006592,0.992334,0.001074
0.013781,0.984533,0.001687
0.14298,0.856035,0.000985
0.12803,0.870539,0.001432
0.038433,0.960448,0.001118
0.007323,0.991591,0.001086
0.022416,0.975861,0.001723
0.00384,0.994566,0.001594
0.023363,0.975605,0.001032
0.001929,0.997124,0.000947
0.001757,0.997448,0.000794
0.025983,0.973049,0.000969
0.011208,0.986638,0.002154
0.000555,0.998951,0.000493
0.005065,0.993874,0.00106
0.014754,0.984073,0.001173
0.014439,0.984619,0.000942
0.001119,0.99832,0.00056
0.020868,0.977299,0.001833
0.001267,0.99754,0.001193
0.000398,0.999016,0.000586
0.031695,0.966771,0.001534
0.00346,0.995527,0.001012
0.000113,0.999368,0.000519
0.039394,0.959372,0.001235
0.01086,0.987282,0.001857
0.12506,0.874146,0.000795
0.004787,0.994395,0.000818
0.003451,0.995363,0.001187
0.00021,0.998411,0.001379
0.057249,0.941107,0.001644
0.05423,0.944768,0.001001
0.000557,0.998901,0.000542
0.488334,0.51049,0.001176
0.02072,0.977818,0.001461
0.003486,0.995599,0.000914
0.085587,0.912452,0.001961
0.048954,0.950231,0.000814
0.011868,0.987339,0.000792
0.016326,0.982601,0.001074
0.000216,0.998892,0.000893
0.079222,0.919575,0.001203
0.099182,0.89947,0.001349
0.000846,0.998646,0.000508
0.079607,0.919014,0.001379
0.027772,0.971138,0.00109
0.019704,0.979144,0.001152
0.051806,0.946455,0.001738
0.038887,0.960152,0.00096
0.068121,0.930857,0.001022
0.072439,0.926246,0.001315
0.00022,0.9987,0.001079
0.002887,0.9961,0.001013
0.04748,0.951708,0.000811
0.384102,0.615079,0.000819
0.130167,0.868209,0.001624
0.010528,0.988285,0.001187
0.004274,0.994593,0.001132
0.041225,0.957527,0.001249
0.050499,0.948379,0.001121
0.024957,0.974285,0.000757
0.002525,0.996463,0.001012
0.002888,0.995221,0.001891
0.080237,0.917878,0.001885
0.000131,0.999388,0.000481
0.003567,0.995545,0.000888
0.00054,0.998086,0.001374
0.001517,0.997888,0.000595
0.202412,0.796212,0.001376
0.043519,0.955245,0.001236
0.088261,0.91074,0.000999
0.041225,0.957548,0.001227
0.013421,0.985202,0.001376
0.01125,0.987272,0.001478
0.189283,0.8095,0.001217
0.000096,0.99919,0.000713
0.017731,0.981374,0.000894
0.009871,0.988694,0.001435
0.000747,0.998775,0.000479
0.004128,0.994999,0.000873
0.004675,0.993973,0.001352
0.068028,0.929976,0.001995
0.049669,0.948902,0.001429
0.175422,0.823705,0.000874
0.024938,0.973908,0.001155
0.037081,0.961538,0.001381
0.015683,0.983143,0.001175
0.038705,0.959591,0.001704
0.000312,0.998199,0.001489
0.029115,0.970124,0.000761
0.122139,0.875933,0.001928
0.056866,0.941716,0.001419
0.004064,0.99488,0.001056
0.010464,0.988197,0.001339
0.000531,0.998378,0.00109
0.042809,0.956476,0.000715
0.002885,0.996583,0.000532
0.049846,0.948475,0.001679
0.0002,0.998627,0.001173
0.006839,0.989675,0.003485
0.023288,0.974907,0.001805
0.076423,0.922265,0.001312
0.015532,0.983375,0.001092
0.028332,0.970716,0.000952
0.006408,0.992826,0.000766
0.010892,0.987923,0.001185
0.00563,0.993084,0.001286
0.124971,0.87369,0.001339
0.04166,0.956806,0.001534
0.010597,0.988203,0.0012
0.001368,0.997678,0.000955
0.002292,0.996396,0.001311
0.046736,0.951836,0.001429
0.055249,0.943352,0.001399
0.07819,0.920259,0.001552
0.004776,0.993505,0.001719
0.015807,0.983048,0.001145
0.010493,0.988182,0.001325
0.00085,0.997945,0.001205
0.006424,0.992922,0.000654
0.190105,0.808786,0.001109
0.0099,0.988787,0.001313
0.004167,0.993448,0.002385
0.003002,0.994283,0.002714
0.045944,0.952498,0.001558
0.018507,0.980473,0.00102
0.021963,0.97695,0.001086
0.005476,0.99353,0.000993
0.009222,0.989169,0.001609
0.011812,0.986661,0.001527
0.170732,0.828219,0.001049
0.017342,0.981651,0.001007
0.000184,0.999135,0.000682
0.049972,0.948736,0.001292
0.01488,0.984361,0.000759
0.007,0.992201,0.0008
0.01861,0.980217,0.001173
0.003161,0.995728,0.001111
0.000409,0.998446,0.001145
0.057519,0.941236,0.001245
0.002638,0.996497,0.000865
0.002795,0.996071,0.001134
0.014932,0.983876,0.001193
0.004776,0.994286,0.000938
0.002373,0.99657,0.001057
0.096037,0.901905,0.002057
0.000604,0.99862,0.000776
0.000143,0.999302,0.000554
0.008203,0.990549,0.001248
0.025131,0.973771,0.001098
0.036276,0.962935,0.000789
0.183876,0.814985,0.001139
0.00357,0.995426,0.001004
0.002924,0.995304,0.001773
0.025998,0.97254,0.001462
0.000534,0.997595,0.001871
0.012975,0.985181,0.001844
0.06853,0.930614,0.000856
0.038489,0.960514,0.000997
0.015132,0.983737,0.001131
0.000214,0.998728,0.001057
0.001995,0.996752,0.001253
0.029083,0.969432,0.001485
0.004399,0.994668,0.000933
0.000942,0.99782,0.001238
0.033824,0.964793,0.001383
0.072466,0.925956,0.001577
0.014794,0.98395,0.001256
0.015509,0.983069,0.001423
0.000741,0.997745,0.001515
0.001866,0.997218,0.000915
0.015483,0.983253,0.001264
0.01645,0.982703,0.000848
0.006354,0.992911,0.000736
0.073428,0.925096,0.001476
0.001354,0.997584,0.001062
0.048978,0.949495,0.001527
0.043098,0.954898,0.002004
0.002611,0.996066,0.001324
0.014384,0.984497,0.001119
0.061626,0.93712,0.001253
0.004083,0.995289,0.000628
0.01002,0.988732,0.001247
0.004879,0.993662,0.001459
0.014541,0.983016,0.002443
0.006369,0.992324,0.001306
0.006592,0.992334,0.001074
0.013781,0.984533,0.001687
0.14298,0.856035,0.000985
0.12803,0.870539,0.001432
0.038433,0.960448,0.001118
0.007323,0.991591,0.001086
0.022416,0.975861,0.001723
0.00384,0.994566,0.001594
0.023363,0.975605,0.001032
0.001929,0.997124,0.000947
0.001757,0.997448,0.000794
0.025983,0.973049,0.000969
0.011208,0.986638,0.002154
0.000555,0.998951,0.000493
0.005065,0.993874,0.00106
0.014754,0.984073,0.001173
0.014439,0.984619,0.000942
0.001119,0.99832,0.00056
0.020868,0.977299,0.001833
0.001267,0.99754,0.001193
0.000398,0.999016,0.000586
0.031695,0.966771,0.001534
0.00346,0.995527,0.001012
0.000113,0.999368,0.000519
0.039394,0.959372,0.001235
0.01086,0.987282,0.001857
0.12506,0.874146,0.000795
0.004787,0.994395,0.000818
0.003451,0.995363,0.001187
0.00021,0.998411,0.001379
0.057249,0.941107,0.001644
0.05423,0.944768,0.001001
0.000557,0.998901,0.000542
0.488334,0.51049,0.001176
0.02072,0.977818,0.001461
0.003486,0.995599,0.000914
0.085587,0.912452,0.001961
0.048954,0.950231,0.000814
0.011868,0.987339,0.000792
0.016326,0.982601,0.001074
0.000216,0.998892,0.000893
0.079222,0.919575,0.001203
0.099182,0.89947,0.001349
0.000846,0.998646,0.000508
0.079607,0.919014,0.001379
0.027772,0.971138,0.00109
0.019704,0.979144,0.001152
0.051806,0.946455,0.001738
0.038887,0.960152,0.00096
0.068121,0.930857,0.001022
0.072439,0.926246,0.001315
0.00022,0.9987,0.001079
0.002887,0.9961,0.001013
0.04748,0.951708,0.000811
0.384102,0.615079,0.000819
0.130167,0.868209,0.001624
0.010528,0.988285,0.001187
0.004274,0.994593,0.001132
0.041225,0.957527,0.001249
0.050499,0.948379,0.001121
0.024957,0.974285,0.000757
0.002525,0.996463,0.001012
0.002888,0.995221,0.001891
0.080237,0.917878,0.001885
0.000131,0.999388,0.000481
0.003567,0.995545,0.000888
0.00054,0.998086,0.001374
0.001517,0.997888,0.000595
0.202412,0.796212,0.001376
0.043519,0.955245,0.001236
0.088261,0.91074,0.000999
0.041225,0.957548,0.001227
0.013421,0.985202,0.001376
0.01125,0.987272,0.001478
0.189283,0.8095,0.001217
0.000096,0.99919,0.000713
0.017731,0.981374,0.000894
0.009871,0.988694,0.001435
0.000747,0.998775,0.000479
0.004128,0.994999,0.000873
0.004675,0.993973,0.001352
0.068028,0.929976,0.001995
0.049669,0.948902,0.001429
0.175422,0.823705,0.000874
0.024938,0.973908,0.001155
0.037081,0.961538,0.001381
0.015683,0.983143,0.001175
0.038705,0.959591,0.001704
0.000312,0.998199,0.001489
0.029115,0.970124,0.000761
0.122139,0.875933,0.001928
0.056866,0.941716,0.001419
0.004064,0.99488,0.001056
0.010464,0.988197,0.001339
0.000531,0.998378,0.00109
0.042809,0.956476,0.000715
0.002885,0.996583,0.000532
0.049846,0.948475,0.001679
0.0002,0.998627,0.001173
0.006839,0.989675,0.003485
0.023288,0.974907,0.001805
0.076423,0.922265,0.001312
0.015532,0.983375,0.001092
0.028332,0.970716,0.000952
0.006408,0.992826,0.000766
0.010892,0.987923,0.001185
0.00563,0.993084,0.001286
0.124971,0.87369,0.001339
0.04166,0.956806,0.001534
0.010597,0.988203,0.0012
0.001368,0.997678,0.000955
0.002292,0.996396,0.001311
0.046736,0.951836,0.001429
0.055249,0.943352,0.001399
0.07819,0.920259,0.001552
0.004776,0.993505,0.001719
0.015807,0.983048,0.001145
0.010493,0.988182,0.001325
0.00085,0.997945,0.001205
0.006424,0.992922,0.000654
0.190105,0.808786,0.001109
0.0099,0.988787,0.001313
0.004167,0.993448,0.002385
0.003002,0.994283,0.002714
0.045944,0.952498,0.001558
0.018507,0.980473,0.00102
0.021963,0.97695,0.001086
0.005476,0.99353,0.000993
0.009222,0.989169,0.001609
0.011812,0.986661,0.001527
0.170732,0.828219,0.001049
0.017342,0.981651,0.001007
0.000184,0.999135,0.000682
0.049972,0.948736,0.001292
0.01488,0.984361,0.000759
0.007,0.992201,0.0008
0.01861,0.980217,0.001173
0.003161,0.995728,0.001111
0.000409,0.998446,0.001145
0.057519,0.941236,0.001245
0.002638,0.996497,0.000865
0.002795,0.996071,0.001134
0.014932,0.983876,0.001193
0.004776,0.994286,0.000938
0.002373,0.99657,0.001057
0.096037,0.901905,0.002057
0.000604,0.99862,0.000776
0.000143,0.999302,0.000554
0.008203,0.990549,0.001248
0.025131,0.973771,0.001098
0.036276,0.962935,0.000789
0.183876,0.814985,0.001139
0.00357,0.995426,0.001004
0.002924,0.995304,0.001773
0.025998,0.97254,0.001462
0.000534,0.997595,0.001871
0.012975,0.985181,0.001844
0.06853,0.930614,0.000856
0.038489,0.960514,0.000997
0.015132,0.983737,0.001131
0.000214,0.998728,0.001057
0.001995,0.996752,0.001253
0.029083,0.969432,0.001485
0.004399,0.994668,0.000933
0.000942,0.99782,0.001238
0.033824,0.964793,0.001383
0.072466,0.925956,0.001577
0.014794,0.98395,0.001256
0.015509,0.983069,0.001423
0.000741,0.997745,0.001515
0.001866,0.997218,0.000915
0.015483,0.983253,0.001264
0.01645,0.982703,0.000848
0.006354,0.992911,0.000736
0.073428,0.925096,0.001476
0.001354,0.997584,0.001062
0.048978,0.949495,0.001527
0.043098,0.954898,0.002004
0.002611,0.996066,0.001324
0.014384,0.984497,0.001119
0.061626,0.93712,0.001253
0.004083,0.995289,0.000628
0.01002,0.988732,0.001247
0.004879,0.993662,0.001459
0.014541,0.983016,0.002443
0.006369,0.992324,0.001306
0.006592,0.992334,0.001074
0.013781,0.984533,0.001687
0.14298,0.856035,0.000985
0.12803,0.870539,0.001432
0.038433,0.960448,0.001118
0.007323,0.991591,0.001086
0.022416,0.975861,0.001723
0.00384,0.994566,0.001594
0.023363,0.975605,0.001032
0.001929,0.997124,0.000947
0.001757,0.997448,0.000794
0.025983,0.973049,0.000969
0.011208,0.986638,0.002154
0.000555,0.998951,0.000493
0.005065,0.993874,0.00106
0.014754,0.984073,0.001173
0.014439,0.984619,0.000942
0.001119,0.99832,0.00056
0.020868,0.977299,0.001833
0.001267,0.99754,0.001193
0.000398,0.999016,0.000586
0.031695,0.966771,0.001534
0.00346,0.995527,0.001012
0.000113,0.999368,0.000519
0.039394,0.959372,0.001235
0.01086,0.987282,0.001857
0.12506,0.874146,0.000795
0.004787,0.994395,0.000818
0.003451,0.995363,0.001187
0.00021,0.998411,0.001379
0.057249,0.941107,0.001644
0.05423,0.944768,0.001001
0.000557,0.998901,0.000542
0.488334,0.51049,0.001176
0.02072,0.977818,0.001461
0.003486,0.995599,0.000914
0.085587,0.912452,0.001961
0.048954,0.950231,0.000814
0.011868,0.987339,0.000792
0.016326,0.982601,0.001074
0.000216,0.998892,0.000893
0.079222,0.919575,0.001203
0.099182,0.89947,0.001349
0.000846,0.998646,0.000508
0.079607,0.919014,0.001379
0.027772,0.971138,0.00109
0.019704,0.979144,0.001152
0.051806,0.946455,0.001738
0.038887,0.960152,0.00096
0.068121,0.930857,0.001022
0.072439,0.926246,0.001315
0.00022,0.9987,0.001079
0.002887,0.9961,0.001013
0.04748,0.951708,0.000811
0.384102,0.615079,0.000819
0.130167,0.868209,0.001624
0.010528,0.988285,0.001187
0.004274,0.994593,0.001132
0.041225,0.957527,0.001249
0.050499,0.948379,0.001121
0.024957,0.974285,0.000757
0.002525,0.996463,0.001012
0.002888,0.995221,0.001891
0.080237,0.917878,0.001885
0.000131,0.999388,0.000481
0.003567,0.995545,0.000888
0.00054,0.998086,0.001374
0.001517,0.997888,0.000595
0.202412,0.796212,0.001376
0.043519,0.955245,0.001236
0.088261,0.91074,0.000999
0.041225,0.957548,0.001227
0.013421,0.985202,0.001376
0.01125,0.987272,0.001478
0.189283,0.8095,0.001217
0.000096,0.99919,0.000713
0.017731,0.981374,0.000894
0.009871,0.988694,0.001435
0.000747,0.998775,0.000479
0.004128,0.994999,0.000873
0.004675,0.993973,0.001352
0.068028,0.929976,0.001995
0.049669,0.948902,0.001429
0.175422,0.823705,0.000874
0.024938,0.973908,0.001155
0.037081,0.961538,0.001381
0.015683,0.983143,0.001175
0.038705,0.959591,0.001704
0.000312,0.998199,0.001489
0.029115,0.970124,0.000761
0.122139,0.875933,0.001928
0.056866,0.941716,0.001419
0.004064,0.99488,0.001056
0.010464,0.988197,0.001339
0.000531,0.998378,0.00109
0.042809,0.956476,0.000715
0.002885,0.996583,0.000532
0.049846,0.948475,0.001679
0.0002,0.998627,0.001173
0.006839,0.989675,0.003485
0.023288,0.974907,0.001805
0.076423,0.922265,0.001312
0.015532,0.983375,0.001092
0.028332,0.970716,0.000952
0.006408,0.992826,0.000766
0.010892,0.987923,0.001185
0.00563,0.993084,0.001286
0.124971,0.87369,0.001339
0.04166,0.956806,0.001534
0.010597,0.988203,0.0012
0.001368,0.997678,0.000955
0.002292,0.996396,0.001311
0.046736,0.951836,0.001429
0.055249,0.943352,0.001399
0.07819,0.920259,0.001552
0.004776,0.993505,0.001719
0.015807,0.983048,0.001145
0.010493,0.988182,0.001325
0.00085,0.997945,0.001205
0.006424,0.992922,0.000654
0.190105,0.808786,0.001109
0.0099,0.988787,0.001313
0.004167,0.993448,0.002385
0.003002,0.994283,0.002714
0.045944,0.952498,0.001558
0.018507,0.980473,0.00102
0.021963,0.97695,0.001086
0.005476,0.99353,0.000993
0.009222,0.989169,0.001609
0.011812,0.986661,0.001527
0.170732,0.828219,0.001049
0.017342,0.981651,0.001007
0.000184,0.999135,0.000682
0.049972,0.948736,0.001292
0.01488,0.984361,0.000759
0.007,0.992201,0.0008
0.01861,0.980217,0.001173
0.003161,0.995728,0.001111
0.000409,0.998446,0.001145
0.057519,0.941236,0.001245
0.002638,0.996497,0.000865
0.002795,0.996071,0.001134
0.014932,0.983876,0.001193
0.004776,0.994286,0.000938
0.002373,0.99657,0.001057
0.096037,0.901905,0.002057
0.000604,0.99862,0.000776
0.000143,0.999302,0.000554
0.008203,0.990549,0.001248
0.025131,0.973771,0.001098
0.036276,0.962935,0.000789
0.183876,0.814985,0.001139
0.00357,0.995426,0.001004
0.002924,0.995304,0.001773
0.025998,0.97254,0.001462
0.000534,0.997595,0.001871
0.012975,0.985181,0.001844
0.06853,0.930614,0.000856
0.038489,0.960514,0.000997
0.015132,0.983737,0.001131
0.000214,0.998728,0.001057
0.001995,0.996752,0.001253
0.029083,0.969432,0.001485
0.004399,0.994668,0.000933
0.000942,0.99782,0.001238
0.033824,0.964793,0.001383
0.072466,0.925956,0.001577
0.014794,0.98395,0.001256
0.015509,0.983069,0.001423
0.000741,0.997745,0.001515
0.001866,0.997218,0.000915
0.015483,0.983253,0.001264
0.01645,0.982703,0.000848
0.006354,0.992911,0.000736
0.073428,0.925096,0.001476
0.001354,0.997584,0.001062
0.048978,0.949495,0.001527
0.043098,0.954898,0.002004
0.002611,0.996066,0.001324
0.014384,0.984497,0.001119
0.061626,0.93712,0.001253
0.004083,0.995289,0.000628
0.01002,0.988732,0.001247
0.004879,0.993662,0.001459
0.014541,0.983016,0.002443
0.006369,0.992324,0.001306
0.006592,0.992334,0.001074
0.013781,0.984533,0.001687
0.14298,0.856035,0.000985
0.12803,0.870539,0.001432
0.038433,0.960448,0.001118
0.007323,0.991591,0.001086
0.022416,0.975861,0.001723
0.00384,0.994566,0.001594
0.023363,0.975605,0.001032
0.001929,0.997124,0.000947
0.001757,0.997448,0.000794
0.025983,0.973049,0.000969
0.011208,0.986638,0.002154
0.000555,0.998951,0.000493
0.005065,0.993874,0.00106
0.014754,0.984073,0.001173
0.014439,0.984619,0.000942
0.001119,0.99832,0.00056
0.020868,0.977299,0.001833
0.001267,0.99754,0.001193
0.000398,0.999016,0.000586
0.031695,0.966771,0.001534
0.00346,0.995527,0.001012
0.000113,0.999368,0.000519
0.039394,0.959372,0.001235
0.01086,0.987282,0.001857
0.12506,0.874146,0.000795
